datetime_hora,fecha,hora_periodo,turno,dia,mes,dia_semana_2024,tipo_semana,tipo_carga,consumo_kwh,potencia_media_kw,reactiva_retrasada_kvarh,reactiva_adelantada_kvarh,CO2(tCO2),factor_potencia_retrasada,factor_potencia_adelantada
2024-02-01 12:00:00,2024-02-01,13,M,1,2,Thursday,Weekday,Maximum_Load,198.39999999999998,198.39999999999998,93.17,69.34,0.08,95.3975,65.4425
2024-02-01 13:00:00,2024-02-01,14,M,1,2,Thursday,Weekday,Medium_Load,298.94,298.94,119.19999999999999,29.27,0.13,94.88749999999999,83.9425
2024-02-01 14:00:00,2024-02-01,15,T,1,2,Thursday,Weekday,Medium_Load,464.86,464.86,200.06,0.0,0.21,91.9375,100.0
2024-02-01 15:00:00,2024-02-01,16,T,1,2,Thursday,Weekday,Medium_Load,325.23,325.23,153.4,0.0,0.14,90.3175,100.0
2024-02-01 16:00:00,2024-02-01,17,T,1,2,Thursday,Weekday,Medium_Load,302.33,302.33,147.82,0.0,0.14,89.965,100.0
2024-02-01 17:00:00,2024-02-01,18,T,1,2,Thursday,Weekday,Medium_Load,278.2,278.2,118.16,0.79,0.12,92.315,99.9975
2024-02-01 18:00:00,2024-02-01,19,T,1,2,Thursday,Weekday,Maximum_Load,278.07,278.07,153.54000000000002,0.86,0.13,88.3425,99.9975
2024-02-01 19:00:00,2024-02-01,20,T,1,2,Thursday,Weekday,Maximum_Load,351.43,351.43,164.56,0.0,0.16,90.37,100.0
2024-02-01 20:00:00,2024-02-01,21,T,1,2,Thursday,Weekday,Maximum_Load,387.39,387.39,111.17,0.68,0.18,96.28,100.0
2024-02-01 21:00:00,2024-02-01,22,T,1,2,Thursday,Weekday,Medium_Load,326.09000000000003,326.09000000000003,67.43,3.4899999999999998,0.16,98.025,99.9325
2024-02-01 22:00:00,2024-02-01,23,N,1,2,Thursday,Weekday,Medium_Load,294.94,294.94,126.18,3.42,0.14,91.9975,99.97749999999999
2024-02-01 23:00:00,2024-02-01,24,N,1,2,Thursday,Weekday,Maximum_Load,342.72,342.72,187.01,0.0,0.16,87.605,100.0
2024-02-02 00:00:00,2024-02-02,1,N,2,2,Friday,Weekday,Light_Load,277.31,277.31,160.34,0.0,0.13,85.7925,100.0
2024-02-02 01:00:00,2024-02-02,2,N,2,2,Friday,Weekday,Light_Load,137.95,137.95,77.82,0.0,0.060000000000000005,83.83,100.0
2024-02-02 02:00:00,2024-02-02,3,N,2,2,Friday,Weekday,Light_Load,25.52,25.52,20.2,0.0,0.0,78.41,100.0
2024-02-02 03:00:00,2024-02-02,4,N,2,2,Friday,Weekday,Light_Load,25.42,25.42,21.240000000000002,0.0,0.0,76.7425,100.0
2024-02-02 04:00:00,2024-02-02,5,N,2,2,Friday,Weekday,Light_Load,25.53,25.53,22.03,0.0,0.0,75.7275,100.0
2024-02-02 05:00:00,2024-02-02,6,N,2,2,Friday,Weekday,Light_Load,24.8,24.8,20.91,0.0,0.0,76.42,100.0
2024-02-02 06:00:00,2024-02-02,7,M,2,2,Friday,Weekday,Light_Load,17.490000000000002,17.490000000000002,18.28,0.0,0.0,69.11,100.0
2024-02-02 07:00:00,2024-02-02,8,M,2,2,Friday,Weekday,Light_Load,21.57,21.57,19.119999999999997,0.0,0.0,73.2525,100.0
2024-02-02 08:00:00,2024-02-02,9,M,2,2,Friday,Weekday,Light_Load,157.36,157.36,99.25,0.04,0.07,86.2,100.0
2024-02-02 09:00:00,2024-02-02,10,M,2,2,Friday,Weekday,Light_Load,240.62,240.62,64.34,0.22,0.12,96.625,100.0
2024-02-02 10:00:00,2024-02-02,11,M,2,2,Friday,Weekday,Medium_Load,267.87,267.87,84.36,0.0,0.12,95.415,100.0
2024-02-02 11:00:00,2024-02-02,12,M,2,2,Friday,Weekday,Maximum_Load,274.57,274.57,127.62,0.0,0.12,90.66499999999999,100.0
2024-02-02 12:00:00,2024-02-02,13,M,2,2,Friday,Weekday,Maximum_Load,96.15,96.15,31.39,68.75999999999999,0.04,97.3425,58.817499999999995
2024-02-02 13:00:00,2024-02-02,14,M,2,2,Friday,Weekday,Medium_Load,145.65,145.65,23.009999999999998,28.509999999999998,0.06,98.8725,83.0075
2024-02-02 14:00:00,2024-02-02,15,T,2,2,Friday,Weekday,Medium_Load,211.03,211.03,56.19,0.0,0.1,96.6575,100.0
2024-02-02 15:00:00,2024-02-02,16,T,2,2,Friday,Weekday,Medium_Load,288.22,288.22,73.55,0.0,0.13,97.0775,100.0
2024-02-02 16:00:00,2024-02-02,17,T,2,2,Friday,Weekday,Medium_Load,401.33,401.33,135.0,0.0,0.18,94.7975,100.0
2024-02-02 17:00:00,2024-02-02,18,T,2,2,Friday,Weekday,Medium_Load,371.45,371.45,76.94,0.0,0.17,97.865,100.0
2024-02-02 18:00:00,2024-02-02,19,T,2,2,Friday,Weekday,Maximum_Load,206.68,206.68,49.36,0.87,0.09,96.1225,99.9975
2024-02-02 19:00:00,2024-02-02,20,T,2,2,Friday,Weekday,Maximum_Load,181.55,181.55,9.36,2.7,0.08,99.8475,99.97749999999999
2024-02-02 20:00:00,2024-02-02,21,T,2,2,Friday,Weekday,Maximum_Load,164.81,164.81,3.42,7.590000000000001,0.08,99.9725,99.7875
2024-02-02 21:00:00,2024-02-02,22,T,2,2,Friday,Weekday,Medium_Load,162.06,162.06,2.27,8.58,0.08,99.99,99.815
2024-02-02 22:00:00,2024-02-02,23,N,2,2,Friday,Weekday,Medium_Load,162.14,162.14,72.03,2.8800000000000003,0.08,89.28999999999999,99.95
2024-02-02 23:00:00,2024-02-02,24,N,2,2,Friday,Weekday,Maximum_Load,161.53,161.53,114.99000000000001,0.0,0.08,81.47749999999999,100.0
2024-02-03 00:00:00,2024-02-03,1,N,3,2,Saturday,Weekend,Light_Load,148.0,148.0,108.0,0.0,0.08,80.815,100.0
2024-02-03 01:00:00,2024-02-03,2,N,3,2,Saturday,Weekend,Light_Load,113.98,113.98,76.32,0.0,0.05,83.035,100.0
2024-02-03 02:00:00,2024-02-03,3,N,3,2,Saturday,Weekend,Light_Load,24.55,24.55,19.4,0.0,0.0,78.4425,100.0
2024-02-03 03:00:00,2024-02-03,4,N,3,2,Saturday,Weekend,Light_Load,24.02,24.02,19.73,0.0,0.0,77.28,100.0
2024-02-03 04:00:00,2024-02-03,5,N,3,2,Saturday,Weekend,Light_Load,23.71,23.71,19.07,0.0,0.0,77.9225,100.0
2024-02-03 05:00:00,2024-02-03,6,N,3,2,Saturday,Weekend,Light_Load,22.6,22.6,19.84,0.0,0.0,74.91499999999999,100.0
2024-02-03 06:00:00,2024-02-03,7,M,3,2,Saturday,Weekend,Light_Load,16.560000000000002,16.560000000000002,14.98,0.0,0.0,74.165,100.0
2024-02-03 07:00:00,2024-02-03,8,M,3,2,Saturday,Weekend,Light_Load,16.3,16.3,14.48,0.0,0.0,74.7575,100.0
2024-02-03 08:00:00,2024-02-03,9,M,3,2,Saturday,Weekend,Light_Load,112.78999999999999,112.78999999999999,83.71000000000001,0.0,0.05,78.925,100.0
2024-02-03 09:00:00,2024-02-03,10,M,3,2,Saturday,Weekend,Light_Load,151.62,151.62,6.73,7.5600000000000005,0.08,99.8325,99.8325
2024-02-03 10:00:00,2024-02-03,11,M,3,2,Saturday,Weekend,Medium_Load,159.94,159.94,5.640000000000001,5.05,0.08,99.9275,99.9375
2024-02-03 11:00:00,2024-02-03,12,M,3,2,Saturday,Weekend,Maximum_Load,151.38,151.38,47.769999999999996,2.52,0.08,94.2225,99.9475
2024-02-03 12:00:00,2024-02-03,13,M,3,2,Saturday,Weekend,Maximum_Load,60.84,60.84,19.83,54.760000000000005,0.02,97.4025,53.7575
2024-02-03 13:00:00,2024-02-03,14,M,3,2,Saturday,Weekend,Medium_Load,104.75999999999999,104.75999999999999,1.88,43.42,0.05,99.985,76.50999999999999
2024-02-03 14:00:00,2024-02-03,15,T,3,2,Saturday,Weekend,Medium_Load,153.60999999999999,153.60999999999999,3.35,6.55,0.08,99.9725,99.8725
2024-02-03 15:00:00,2024-02-03,16,T,3,2,Saturday,Weekend,Medium_Load,159.05,159.05,5.47,5.39,0.08,99.9375,99.925
2024-02-03 16:00:00,2024-02-03,17,T,3,2,Saturday,Weekend,Medium_Load,164.99,164.99,7.27,1.6199999999999999,0.08,99.905,99.9925
2024-02-03 17:00:00,2024-02-03,18,T,3,2,Saturday,Weekend,Medium_Load,160.38,160.38,4.609999999999999,6.15,0.08,99.9525,99.8925
2024-02-03 18:00:00,2024-02-03,19,T,3,2,Saturday,Weekend,Maximum_Load,162.51,162.51,36.19,0.83,0.08,96.45,99.9975
2024-02-03 19:00:00,2024-02-03,20,T,3,2,Saturday,Weekend,Maximum_Load,158.47,158.47,2.2399999999999998,10.040000000000001,0.08,99.9875,99.7675
2024-02-03 20:00:00,2024-02-03,21,T,3,2,Saturday,Weekend,Maximum_Load,159.81,159.81,1.97,9.29,0.08,99.99,99.785
2024-02-03 21:00:00,2024-02-03,22,T,3,2,Saturday,Weekend,Medium_Load,155.3,155.3,2.31,10.18,0.08,99.99,99.7175
2024-02-03 22:00:00,2024-02-03,23,N,3,2,Saturday,Weekend,Medium_Load,151.35,151.35,70.31,6.4799999999999995,0.08,88.6125,99.8
2024-02-03 23:00:00,2024-02-03,24,N,3,2,Saturday,Weekend,Maximum_Load,158.58,158.58,121.44,0.0,0.08,79.3775,100.0
2024-02-04 00:00:00,2024-02-04,1,N,4,2,Sunday,Weekend,Light_Load,110.06,110.06,91.0,0.0,0.06,75.6325,100.0
2024-02-04 01:00:00,2024-02-04,2,N,4,2,Sunday,Weekend,Light_Load,65.52,65.52,56.94,0.0,0.02,74.67,100.0
2024-02-04 02:00:00,2024-02-04,3,N,4,2,Sunday,Weekend,Light_Load,25.45,25.45,28.119999999999997,0.0,0.0,67.13,100.0
2024-02-04 03:00:00,2024-02-04,4,N,4,2,Sunday,Weekend,Light_Load,23.34,23.34,23.73,0.0,0.0,70.1275,100.0
2024-02-04 04:00:00,2024-02-04,5,N,4,2,Sunday,Weekend,Light_Load,23.259999999999998,23.259999999999998,23.29,0.0,0.0,70.67,100.0
2024-02-04 05:00:00,2024-02-04,6,N,4,2,Sunday,Weekend,Light_Load,23.29,23.29,22.28,0.0,0.0,72.265,100.0
2024-02-04 06:00:00,2024-02-04,7,M,4,2,Sunday,Weekend,Light_Load,23.54,23.54,23.87,0.0,0.0,70.215,100.0
2024-02-04 07:00:00,2024-02-04,8,M,4,2,Sunday,Weekend,Light_Load,18.07,18.07,20.37,0.0,0.0,66.75999999999999,100.0
2024-02-04 08:00:00,2024-02-04,9,M,4,2,Sunday,Weekend,Light_Load,16.990000000000002,16.990000000000002,17.310000000000002,0.36,0.0,70.3525,99.925
2024-02-04 09:00:00,2024-02-04,10,M,4,2,Sunday,Weekend,Light_Load,19.19,19.19,0.0,78.59,0.0,100.0,24.197499999999998
2024-02-04 10:00:00,2024-02-04,11,M,4,2,Sunday,Weekend,Light_Load,18.759999999999998,18.759999999999998,0.0,84.44,0.0,100.0,21.96
2024-02-04 11:00:00,2024-02-04,12,M,4,2,Sunday,Weekend,Light_Load,17.560000000000002,17.560000000000002,0.0,40.900000000000006,0.0,100.0,47.705
2024-02-04 12:00:00,2024-02-04,13,M,4,2,Sunday,Weekend,Light_Load,19.11,19.11,0.0,62.16,0.0,100.0,33.6325
2024-02-04 13:00:00,2024-02-04,14,M,4,2,Sunday,Weekend,Light_Load,18.72,18.72,0.0,82.62,0.0,100.0,22.43
2024-02-04 14:00:00,2024-02-04,15,T,4,2,Sunday,Weekend,Light_Load,17.939999999999998,17.939999999999998,0.0,81.97,0.0,100.0,21.71
2024-02-04 15:00:00,2024-02-04,16,T,4,2,Sunday,Weekend,Light_Load,19.58,19.58,0.0,87.45,0.0,100.0,21.9925
2024-02-04 16:00:00,2024-02-04,17,T,4,2,Sunday,Weekend,Light_Load,18.04,18.04,0.0,81.07,0.0,100.0,22.044999999999998
2024-02-04 17:00:00,2024-02-04,18,T,4,2,Sunday,Weekend,Light_Load,17.93,17.93,0.0,82.01,0.0,100.0,21.71
2024-02-04 18:00:00,2024-02-04,19,T,4,2,Sunday,Weekend,Light_Load,18.9,18.9,0.0,60.33,0.0,100.0,37.5675
2024-02-04 19:00:00,2024-02-04,20,T,4,2,Sunday,Weekend,Light_Load,17.85,17.85,0.0,84.28,0.0,100.0,21.0325
2024-02-04 20:00:00,2024-02-04,21,T,4,2,Sunday,Weekend,Light_Load,17.89,17.89,0.0,84.66,0.0,100.0,21.0025
2024-02-04 21:00:00,2024-02-04,22,T,4,2,Sunday,Weekend,Light_Load,19.55,19.55,0.0,96.3,0.0,100.0,20.112499999999997
2024-02-04 22:00:00,2024-02-04,23,N,4,2,Sunday,Weekend,Light_Load,17.14,17.14,9.969999999999999,35.68,0.0,83.445,63.775
2024-02-04 23:00:00,2024-02-04,24,N,4,2,Sunday,Weekend,Light_Load,16.560000000000002,16.560000000000002,16.2,0.0,0.0,71.7475,100.0
2024-02-05 00:00:00,2024-02-05,1,N,5,2,Monday,Weekday,Light_Load,89.14,89.14,54.4,0.0,0.04,74.25,100.0
2024-02-05 01:00:00,2024-02-05,2,N,5,2,Monday,Weekday,Light_Load,18.0,18.0,18.25,0.0,0.0,70.1175,100.0
2024-02-05 02:00:00,2024-02-05,3,N,5,2,Monday,Weekday,Light_Load,16.67,16.67,17.740000000000002,0.0,0.0,68.6925,100.0
2024-02-05 03:00:00,2024-02-05,4,N,5,2,Monday,Weekday,Light_Load,16.48,16.48,15.99,0.0,0.0,71.935,100.0
2024-02-05 04:00:00,2024-02-05,5,N,5,2,Monday,Weekday,Light_Load,17.75,17.75,16.740000000000002,0.0,0.0,72.69,100.0
2024-02-05 05:00:00,2024-02-05,6,N,5,2,Monday,Weekday,Light_Load,16.57,16.57,16.439999999999998,0.0,0.0,71.17,100.0
2024-02-05 06:00:00,2024-02-05,7,M,5,2,Monday,Weekday,Light_Load,16.86,16.86,16.380000000000003,0.0,0.0,71.84,100.0
2024-02-05 07:00:00,2024-02-05,8,M,5,2,Monday,Weekday,Light_Load,21.240000000000002,21.240000000000002,17.68,0.0,0.0,75.9675,100.0
2024-02-05 08:00:00,2024-02-05,9,M,5,2,Monday,Weekday,Light_Load,172.37,172.37,122.39,0.0,0.08,82.66499999999999,100.0
2024-02-05 09:00:00,2024-02-05,10,M,5,2,Monday,Weekday,Light_Load,281.63,281.63,100.37,0.0,0.13,94.1525,100.0
2024-02-05 10:00:00,2024-02-05,11,M,5,2,Monday,Weekday,Medium_Load,375.48,375.48,142.99,0.0,0.17,93.48,100.0
2024-02-05 11:00:00,2024-02-05,12,M,5,2,Monday,Weekday,Maximum_Load,431.86,431.86,197.05,0.0,0.2,90.95,100.0
2024-02-05 12:00:00,2024-02-05,13,M,5,2,Monday,Weekday,Maximum_Load,147.06,147.06,60.62,71.68,0.060000000000000005,96.55,59.192499999999995
2024-02-05 13:00:00,2024-02-05,14,M,5,2,Monday,Weekday,Medium_Load,258.94,258.94,54.06999999999999,29.66,0.12,98.32499999999999,82.8325
2024-02-05 14:00:00,2024-02-05,15,T,5,2,Monday,Weekday,Medium_Load,412.71000000000004,412.71000000000004,109.61,0.0,0.19,96.73,100.0
2024-02-05 15:00:00,2024-02-05,16,T,5,2,Monday,Weekday,Medium_Load,420.88,420.88,131.9,0.0,0.2,95.3875,100.0
2024-02-05 16:00:00,2024-02-05,17,T,5,2,Monday,Weekday,Medium_Load,357.2,357.2,103.61000000000001,0.0,0.16,95.82,100.0
2024-02-05 17:00:00,2024-02-05,18,T,5,2,Monday,Weekday,Medium_Load,371.01,371.01,111.93,0.0,0.17,95.705,100.0
2024-02-05 18:00:00,2024-02-05,19,T,5,2,Monday,Weekday,Maximum_Load,311.9,311.9,73.48,1.12,0.15,97.11,99.9975
2024-02-05 19:00:00,2024-02-05,20,T,5,2,Monday,Weekday,Maximum_Load,280.72,280.72,31.58,2.59,0.13,99.3775,99.985
2024-02-05 20:00:00,2024-02-05,21,T,5,2,Monday,Weekday,Maximum_Load,285.66,285.66,33.230000000000004,1.44,0.12,99.3375,99.995
2024-02-05 21:00:00,2024-02-05,22,T,5,2,Monday,Weekday,Medium_Load,260.75,260.75,28.48,3.68,0.12,99.415,99.9425
2024-02-05 22:00:00,2024-02-05,23,N,5,2,Monday,Weekday,Medium_Load,265.44,265.44,105.37,2.27,0.12000000000000001,92.075,99.9675
2024-02-05 23:00:00,2024-02-05,24,N,5,2,Monday,Weekday,Maximum_Load,182.37,182.37,124.55,0.0,0.08,82.36,100.0
2024-02-06 00:00:00,2024-02-06,1,N,6,2,Tuesday,Weekday,Light_Load,247.0,247.0,141.48000000000002,0.0,0.12,85.745,100.0
2024-02-06 01:00:00,2024-02-06,2,N,6,2,Tuesday,Weekday,Light_Load,96.39999999999999,96.39999999999999,59.62,0.0,0.04,79.6375,100.0
2024-02-06 02:00:00,2024-02-06,3,N,6,2,Tuesday,Weekday,Light_Load,25.32,25.32,20.71,0.0,0.0,77.41,100.0
2024-02-06 03:00:00,2024-02-06,4,N,6,2,Tuesday,Weekday,Light_Load,25.35,25.35,21.09,0.0,0.0,76.875,100.0
2024-02-06 04:00:00,2024-02-06,5,N,6,2,Tuesday,Weekday,Light_Load,22.32,22.32,18.5,0.0,0.0,76.92750000000001,100.0
2024-02-06 05:00:00,2024-02-06,6,N,6,2,Tuesday,Weekday,Light_Load,17.71,17.71,13.93,0.0,0.0,78.5975,100.0
2024-02-06 06:00:00,2024-02-06,7,M,6,2,Tuesday,Weekday,Light_Load,19.08,19.08,15.73,0.0,0.0,77.345,100.0
2024-02-06 07:00:00,2024-02-06,8,M,6,2,Tuesday,Weekday,Light_Load,23.150000000000002,23.150000000000002,15.23,0.04,0.0,82.87,100.0
2024-02-06 08:00:00,2024-02-06,9,M,6,2,Tuesday,Weekday,Light_Load,247.45999999999998,247.45999999999998,150.02,0.0,0.11000000000000001,86.1375,100.0
2024-02-06 09:00:00,2024-02-06,10,M,6,2,Tuesday,Weekday,Light_Load,457.65999999999997,457.65999999999997,164.88,0.0,0.21,94.16,100.0
2024-02-06 10:00:00,2024-02-06,11,M,6,2,Tuesday,Weekday,Medium_Load,443.67,443.67,164.56,0.0,0.21000000000000002,93.785,100.0
2024-02-06 11:00:00,2024-02-06,12,M,6,2,Tuesday,Weekday,Maximum_Load,481.43,481.43,223.45,0.0,0.21000000000000002,90.6425,100.0
2024-02-06 12:00:00,2024-02-06,13,M,6,2,Tuesday,Weekday,Maximum_Load,163.34,163.34,74.88000000000001,68.18,0.06999999999999999,95.89,60.822500000000005
2024-02-06 13:00:00,2024-02-06,14,M,6,2,Tuesday,Weekday,Medium_Load,333.14,333.14,116.82000000000001,30.7,0.15,95.7925,82.485
2024-02-06 14:00:00,2024-02-06,15,T,6,2,Tuesday,Weekday,Medium_Load,301.07,301.07,114.58,0.0,0.14,93.6175,100.0
2024-02-06 15:00:00,2024-02-06,16,T,6,2,Tuesday,Weekday,Medium_Load,247.92999999999998,247.92999999999998,72.21000000000001,0.0,0.11,96.065,100.0
2024-02-06 16:00:00,2024-02-06,17,T,6,2,Tuesday,Weekday,Medium_Load,274.43,274.43,97.74,0.0,0.12,94.2425,100.0
2024-02-06 17:00:00,2024-02-06,18,T,6,2,Tuesday,Weekday,Medium_Load,260.99,260.99,61.1,0.0,0.12,97.41,100.0
2024-02-06 18:00:00,2024-02-06,19,T,6,2,Tuesday,Weekday,Maximum_Load,256.56,256.56,59.370000000000005,4.319999999999999,0.12,97.19,99.8475
2024-02-06 19:00:00,2024-02-06,20,T,6,2,Tuesday,Weekday,Maximum_Load,166.13,166.13,4.5,8.530000000000001,0.08,99.9625,99.81
2024-02-06 20:00:00,2024-02-06,21,T,6,2,Tuesday,Weekday,Maximum_Load,160.53,160.53,1.55,13.64,0.08,99.995,99.4425
2024-02-06 21:00:00,2024-02-06,22,T,6,2,Tuesday,Weekday,Medium_Load,162.22,162.22,2.0100000000000002,10.59,0.08,99.99249999999999,99.7225
2024-02-06 22:00:00,2024-02-06,23,N,6,2,Tuesday,Weekday,Medium_Load,150.18,150.18,60.620000000000005,3.21,0.08,89.8375,99.955
2024-02-06 23:00:00,2024-02-06,24,N,6,2,Tuesday,Weekday,Maximum_Load,158.15,158.15,111.52,0.0,0.08,81.75,100.0
2024-02-07 00:00:00,2024-02-07,1,N,7,2,Wednesday,Weekday,Light_Load,152.2,152.2,110.45,0.0,0.07,81.03,100.0
2024-02-07 01:00:00,2024-02-07,2,N,7,2,Wednesday,Weekday,Light_Load,71.47,71.47,55.54,0.0,0.03,76.0475,100.0
2024-02-07 02:00:00,2024-02-07,3,N,7,2,Wednesday,Weekday,Light_Load,23.830000000000002,23.830000000000002,21.53,0.0,0.0,74.2175,100.0
2024-02-07 03:00:00,2024-02-07,4,N,7,2,Wednesday,Weekday,Light_Load,23.720000000000002,23.720000000000002,21.560000000000002,0.0,0.0,74.0025,100.0
2024-02-07 04:00:00,2024-02-07,5,N,7,2,Wednesday,Weekday,Light_Load,23.8,23.8,21.89,0.0,0.0,73.6075,100.0
2024-02-07 05:00:00,2024-02-07,6,N,7,2,Wednesday,Weekday,Light_Load,18.04,18.04,18.18,0.0,0.0,70.77,100.0
2024-02-07 06:00:00,2024-02-07,7,M,7,2,Wednesday,Weekday,Light_Load,16.39,16.39,15.62,0.0,0.0,72.4475,100.0
2024-02-07 07:00:00,2024-02-07,8,M,7,2,Wednesday,Weekday,Light_Load,23.11,23.11,21.17,0.0,0.0,72.89500000000001,100.0
2024-02-07 08:00:00,2024-02-07,9,M,7,2,Wednesday,Weekday,Light_Load,178.88,178.88,131.97,0.0,0.08,81.285,100.0
2024-02-07 09:00:00,2024-02-07,10,M,7,2,Wednesday,Weekday,Light_Load,287.93,287.93,109.37,0.0,0.14,93.6125,100.0
2024-02-07 10:00:00,2024-02-07,11,M,7,2,Wednesday,Weekday,Medium_Load,274.26,274.26,101.88,0.0,0.12,93.7425,100.0
2024-02-07 11:00:00,2024-02-07,12,M,7,2,Wednesday,Weekday,Maximum_Load,306.72,306.72,192.85,0.0,0.14,84.535,100.0
2024-02-07 12:00:00,2024-02-07,13,M,7,2,Wednesday,Weekday,Maximum_Load,98.82000000000001,98.82000000000001,43.67,70.89,0.04,95.6375,57.39
2024-02-07 13:00:00,2024-02-07,14,M,7,2,Wednesday,Weekday,Medium_Load,222.23,222.23,101.66999999999999,30.89,0.1,92.7275,83.575
2024-02-07 14:00:00,2024-02-07,15,T,7,2,Wednesday,Weekday,Medium_Load,285.41,285.41,102.38,0.0,0.14,94.145,100.0
2024-02-07 15:00:00,2024-02-07,16,T,7,2,Wednesday,Weekday,Medium_Load,271.04,271.04,81.08,0.0,0.12,95.8125,100.0
2024-02-07 16:00:00,2024-02-07,17,T,7,2,Wednesday,Weekday,Medium_Load,236.39999999999998,236.39999999999998,54.86,0.0,0.1,97.4475,100.0
2024-02-07 17:00:00,2024-02-07,18,T,7,2,Wednesday,Weekday,Medium_Load,237.85999999999999,237.85999999999999,52.16,0.39999999999999997,0.1,97.455,100.0
2024-02-07 18:00:00,2024-02-07,19,T,7,2,Wednesday,Weekday,Maximum_Load,168.98000000000002,168.98000000000002,37.26,5.22,0.08,96.6575,99.895
2024-02-07 19:00:00,2024-02-07,20,T,7,2,Wednesday,Weekday,Maximum_Load,157.45,157.45,2.27,13.5,0.08,99.9825,99.44500000000001
2024-02-07 20:00:00,2024-02-07,21,T,7,2,Wednesday,Weekday,Maximum_Load,164.16,164.16,4.1,8.379999999999999,0.08,99.9625,99.7075
2024-02-07 21:00:00,2024-02-07,22,T,7,2,Wednesday,Weekday,Medium_Load,159.51999999999998,159.51999999999998,4.07,9.030000000000001,0.08,99.96000000000001,99.77250000000001
2024-02-07 22:00:00,2024-02-07,23,N,7,2,Wednesday,Weekday,Medium_Load,147.64,147.64,66.17,5.08,0.08,88.57499999999999,99.89500000000001
2024-02-07 23:00:00,2024-02-07,24,N,7,2,Wednesday,Weekday,Maximum_Load,127.21000000000001,127.21000000000001,87.25999999999999,0.0,0.05,82.48,100.0
2024-02-08 00:00:00,2024-02-08,1,N,8,2,Thursday,Weekday,Light_Load,179.03,179.03,117.72,0.0,0.07,82.43,100.0
2024-02-08 01:00:00,2024-02-08,2,N,8,2,Thursday,Weekday,Light_Load,56.56,56.56,48.67,0.0,0.02,71.98,100.0
2024-02-08 02:00:00,2024-02-08,3,N,8,2,Thursday,Weekday,Light_Load,24.38,24.38,26.64,0.0,0.0,67.5175,100.0
2024-02-08 03:00:00,2024-02-08,4,N,8,2,Thursday,Weekday,Light_Load,24.11,24.11,26.14,0.0,0.0,67.8,100.0
2024-02-08 04:00:00,2024-02-08,5,N,8,2,Thursday,Weekday,Light_Load,24.23,24.23,26.43,0.0,0.0,67.58,100.0
2024-02-08 05:00:00,2024-02-08,6,N,8,2,Thursday,Weekday,Light_Load,19.73,19.73,25.67,0.0,0.0,60.955,100.0
2024-02-08 06:00:00,2024-02-08,7,M,8,2,Thursday,Weekday,Light_Load,17.93,17.93,20.95,0.0,0.0,65.22749999999999,100.0
2024-02-08 07:00:00,2024-02-08,8,M,8,2,Thursday,Weekday,Light_Load,23.9,23.9,22.72,0.0,0.0,71.3475,100.0
2024-02-08 08:00:00,2024-02-08,9,M,8,2,Thursday,Weekday,Light_Load,165.63,165.63,116.42,0.0,0.08,82.8325,100.0
2024-02-08 09:00:00,2024-02-08,10,M,8,2,Thursday,Weekday,Light_Load,247.72,247.72,71.64,0.0,0.12,96.0025,100.0
2024-02-08 10:00:00,2024-02-08,11,M,8,2,Thursday,Weekday,Medium_Load,247.20999999999998,247.20999999999998,67.42,0.0,0.12,96.52250000000001,100.0
2024-02-08 11:00:00,2024-02-08,12,M,8,2,Thursday,Weekday,Maximum_Load,256.53,256.53,150.01,0.0,0.12,86.3125,100.0
2024-02-08 12:00:00,2024-02-08,13,M,8,2,Thursday,Weekday,Maximum_Load,119.37,119.37,61.09,66.92,0.05,94.09,62.51
2024-02-08 13:00:00,2024-02-08,14,M,8,2,Thursday,Weekday,Medium_Load,226.57999999999998,226.57999999999998,84.35,26.5,0.12,94.8775,85.37
2024-02-08 14:00:00,2024-02-08,15,T,8,2,Thursday,Weekday,Medium_Load,441.78999999999996,441.78999999999996,197.32,0.0,0.2,91.2,100.0
2024-02-08 15:00:00,2024-02-08,16,T,8,2,Thursday,Weekday,Medium_Load,393.98,393.98,156.71,0.0,0.18,92.9,100.0
2024-02-08 16:00:00,2024-02-08,17,T,8,2,Thursday,Weekday,Medium_Load,376.99,376.99,122.0,0.0,0.17,95.0875,100.0
2024-02-08 17:00:00,2024-02-08,18,T,8,2,Thursday,Weekday,Medium_Load,393.7,393.7,167.37,0.0,0.18,92.3575,100.0
2024-02-08 18:00:00,2024-02-08,19,T,8,2,Thursday,Weekday,Maximum_Load,307.95,307.95,97.85,1.19,0.14,95.16499999999999,99.9975
2024-02-08 19:00:00,2024-02-08,20,T,8,2,Thursday,Weekday,Maximum_Load,269.78,269.78,46.7,6.800000000000001,0.12,98.62,99.865
2024-02-08 20:00:00,2024-02-08,21,T,8,2,Thursday,Weekday,Maximum_Load,327.57,327.57,72.8,3.57,0.14,97.75,99.9725
2024-02-08 21:00:00,2024-02-08,22,T,8,2,Thursday,Weekday,Medium_Load,339.45,339.45,74.67,3.13,0.16,97.7625,99.9725
2024-02-08 22:00:00,2024-02-08,23,N,8,2,Thursday,Weekday,Medium_Load,172.41,172.41,73.98,3.92,0.09,89.275,99.955
2024-02-08 23:00:00,2024-02-08,24,N,8,2,Thursday,Weekday,Maximum_Load,245.52,245.52,155.91,0.0,0.12,83.965,100.0
2024-02-09 00:00:00,2024-02-09,1,N,9,2,Friday,Weekday,Light_Load,271.9,271.9,163.69,0.0,0.12,84.92,100.0
