datetime_hora,fecha,dia,mes,mes_nombre,dia_semana_2024,tipo_semana,hora_periodo,turno,periodo_tarifario,tramo_horario,hora_inicio,hora_fin,tipo_carga,consumo_kwh,consumo_mwh,potencia_media_kw,reactiva_retrasada_kvarh,reactiva_adelantada_kvarh,CO2(tCO2),factor_potencia_retrasada,factor_potencia_adelantada,potencia_eur_kw_anio,energia_regulada_eur_kwh,exceso_potencia_eur_kw_dia,reactiva_095_eur_kvarh,reactiva_080_eur_kvarh,iee_perc,iva_perc,alq_trif_eur_dia,bs_eur_dia,fnee_eur_kwh,tasa_mun_perc,precio_variable_parcial_eur_kwh,coste_estimado_parcial_eur,semana_anio
2024-02-27 18:00:00,2024-02-27,27,2,Febrero,Tuesday,Weekday,19,T,P1,18-19,18,19,Maximum_Load,175.24,0.17524,175.24,73.34,9.43,0.07,91.8275,99.015,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,8.08837744,9
2024-02-27 19:00:00,2024-02-27,27,2,Febrero,Tuesday,Weekday,20,T,P1,19-20,19,20,Maximum_Load,384.8,0.38480000000000003,384.8,129.78,0.0,0.19,95.0975,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,17.7608288,9
2024-02-27 20:00:00,2024-02-27,27,2,Febrero,Tuesday,Weekday,21,T,P1,20-21,20,21,Maximum_Load,334.8,0.3348,334.8,124.12,0.0,0.15,94.2325,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,15.453028799999998,9
2024-02-27 21:00:00,2024-02-27,27,2,Febrero,Tuesday,Weekday,22,T,P1,21-22,21,22,Medium_Load,104.17,0.10417,104.17,25.49,66.89,0.04,98.5925,57.5775,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,4.808070519999999,9
2024-02-27 22:00:00,2024-02-27,27,2,Febrero,Tuesday,Weekday,23,N,P2,22-23,22,23,Medium_Load,24.99,0.02499,24.99,14.83,40.14,0.0,83.36,66.1775,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,0.8691771899999999,9
2024-02-27 23:00:00,2024-02-27,27,2,Febrero,Tuesday,Weekday,24,N,P2,23-24,23,24,Maximum_Load,23.83,0.023829999999999997,23.83,22.38,0.0,0.0,72.94500000000001,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,0.8288312299999999,9
2024-02-28 00:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,1,N,P6,0-1,0,1,Light_Load,23.26,0.023260000000000003,23.26,23.5,0.0,0.0,70.32,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0776884,9
2024-02-28 01:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,2,N,P6,1-2,1,2,Light_Load,23.91,0.02391,23.91,23.880000000000003,0.0,0.0,70.755,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0798594,9
2024-02-28 02:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,3,N,P6,2-3,2,3,Light_Load,17.299999999999997,0.017299999999999996,17.299999999999997,19.04,0.0,0.0,67.535,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.05778199999999999,9
2024-02-28 03:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,4,N,P6,3-4,3,4,Light_Load,16.52,0.01652,16.52,17.43,0.0,0.0,68.795,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0551768,9
2024-02-28 04:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,5,N,P6,4-5,4,5,Light_Load,17.48,0.01748,17.48,19.69,0.0,0.0,66.62,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0583832,9
2024-02-28 05:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,6,N,P6,5-6,5,6,Light_Load,17.82,0.01782,17.82,19.95,0.0,0.0,66.8425,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.059518800000000004,9
2024-02-28 06:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,7,M,P6,6-7,6,7,Light_Load,16.4,0.016399999999999998,16.4,17.35,0.0,0.0,68.7,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.054776,9
2024-02-28 07:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,8,M,P6,7-8,7,8,Light_Load,20.44,0.02044,20.44,21.1,0.0,0.0,69.24000000000001,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0682696,9
2024-02-28 08:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,9,M,P2,8-9,8,9,Light_Load,269.54,0.26954,269.54,184.74,0.0,0.12,80.4475,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,9.37487074,9
2024-02-28 09:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,10,M,P1,9-10,9,10,Light_Load,433.58,0.43357999999999997,433.58,197.5,0.0,0.21,91.015,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,20.012318479999998,9
2024-02-28 10:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,11,M,P1,10-11,10,11,Medium_Load,369.6,0.36960000000000004,369.6,149.72,0.0,0.16,92.925,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,17.0592576,9
2024-02-28 11:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,12,M,P1,11-12,11,12,Maximum_Load,348.19,0.34819,348.19,181.3,0.0,0.16,88.0125,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,16.07105764,9
2024-02-28 12:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,13,M,P1,12-13,12,13,Maximum_Load,101.35,0.10135,101.35,36.4,68.83,0.05,97.24,55.725,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,4.6779106,9
2024-02-28 13:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,14,M,P1,13-14,13,14,Medium_Load,174.2,0.1742,174.2,43.85,24.7,0.08,97.4675,85.8925,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,8.040375199999998,9
2024-02-28 14:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,15,T,P2,14-15,14,15,Medium_Load,251.64,0.25164,251.64,86.97,0.0,0.12,94.4675,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,8.752290839999999,9
2024-02-28 15:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,16,T,P2,15-16,15,16,Medium_Load,431.63,0.43163,431.63,194.76,0.0,0.19,91.2275,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,15.012523029999999,9
2024-02-28 16:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,17,T,P2,16-17,16,17,Medium_Load,453.92,0.45392,453.92,201.16,0.0,0.21,91.36,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,15.78779152,9
2024-02-28 17:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,18,T,P2,17-18,17,18,Medium_Load,348.77000000000004,0.34877,348.77000000000004,137.13,8.24,0.17,93.7325,99.3075,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,12.130569370000002,9
2024-02-28 18:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,19,T,P1,18-19,18,19,Maximum_Load,305.71000000000004,0.30571000000000004,305.71000000000004,123.98,10.16,0.14,93.72,98.9775,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,14.110350760000001,9
2024-02-28 19:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,20,T,P1,19-20,19,20,Maximum_Load,344.7,0.3447,344.7,114.34,0.04,0.15,95.535,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,15.909973199999998,9
2024-02-28 20:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,21,T,P1,20-21,20,21,Maximum_Load,195.3,0.1953,195.3,40.78,0.22,0.08,97.835,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,9.0142668,9
2024-02-28 21:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,22,T,P1,21-22,21,22,Medium_Load,94.01,0.09401000000000001,94.01,20.66,64.58,0.04,98.665,58.3725,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,4.33912556,9
2024-02-28 22:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,23,N,P2,22-23,22,23,Medium_Load,22.32,0.02232,22.32,14.65,40.25,0.0,81.025,64.77250000000001,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,0.77631192,9
2024-02-28 23:00:00,2024-02-28,28,2,Febrero,Wednesday,Weekday,24,N,P2,23-24,23,24,Maximum_Load,21.24,0.02124,21.24,23.43,0.0,0.0,67.185,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,0.73874844,9
2024-02-29 00:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,1,N,P6,0-1,0,1,Light_Load,18.18,0.018179999999999998,18.18,19.62,0.0,0.0,69.09,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0607212,9
2024-02-29 01:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,2,N,P6,1-2,1,2,Light_Load,14.9,0.0149,14.9,18.68,0.0,0.0,62.375,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.049766000000000005,9
2024-02-29 02:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,3,N,P6,2-3,2,3,Light_Load,14.65,0.01465,14.65,18.22,0.0,0.0,62.67,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.048931,9
2024-02-29 03:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,4,N,P6,3-4,3,4,Light_Load,16.71,0.01671,16.71,23.33,0.0,0.0,58.31,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.055811400000000004,9
2024-02-29 04:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,5,N,P6,4-5,4,5,Light_Load,14.9,0.0149,14.9,19.15,0.0,0.0,61.405,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.049766000000000005,9
2024-02-29 05:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,6,N,P6,5-6,5,6,Light_Load,15.22,0.015220000000000001,15.22,19.83,0.0,0.0,60.935,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.050834800000000006,9
2024-02-29 06:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,7,M,P6,6-7,6,7,Light_Load,15.87,0.01587,15.87,21.67,0.0,0.0,59.355,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0530058,9
2024-02-29 07:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,8,M,P6,7-8,7,8,Light_Load,14.72,0.01472,14.72,18.82,0.0,0.0,61.695,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0491648,9
2024-02-29 08:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,9,M,P2,8-9,8,9,Light_Load,92.84,0.09284,92.84,77.69,0.0,0.03,74.7325,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,3.22906804,9
2024-02-29 09:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,10,M,P1,9-10,9,10,Light_Load,132.52,0.13252,132.52,12.85,11.7,0.06,99.395,99.56,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,6.11659312,9
2024-02-29 10:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,11,M,P1,10-11,10,11,Medium_Load,273.92,0.27392,273.92,58.64,3.85,0.12,97.8075,99.9625,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,12.64305152,9
2024-02-29 11:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,12,M,P1,11-12,11,12,Maximum_Load,242.0,0.242,242.0,95.32,0.83,0.12,91.1025,100.0,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,11.169751999999999,9
2024-02-29 12:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,13,M,P1,12-13,12,13,Maximum_Load,107.97,0.10797,107.97,26.53,36.36,0.05,96.31,90.7975,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,4.983463319999999,9
2024-02-29 13:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,14,M,P1,13-14,13,14,Medium_Load,119.77,0.11977,119.77,6.88,31.92,0.05,99.75,95.0175,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,5.528104119999999,9
2024-02-29 14:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,15,T,P2,14-15,14,15,Maximum_Load,130.92,0.13091999999999998,130.92,9.58,21.21,0.06,99.6575,98.61,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,4.5535285199999995,9
2024-02-29 15:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,16,T,P2,15-16,15,16,Maximum_Load,136.63,0.13663,136.63,14.76,17.71,0.08,99.3925,99.1325,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,4.75212803,9
2024-02-29 16:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,17,T,P2,16-17,16,17,Maximum_Load,147.39,0.14739,147.39,21.1,11.37,0.08,98.86,99.565,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,5.12637159,9
2024-02-29 17:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,18,T,P2,17-18,17,18,Maximum_Load,57.34,0.05734,57.34,5.54,75.92,0.03,99.685,48.6925,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,1.99434254,9
2024-02-29 18:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,19,T,P1,18-19,18,19,Medium_Load,23.32,0.02332,23.32,0.11,69.16,0.0,99.9975,38.1975,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,1.07635792,9
2024-02-29 19:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,20,T,P1,19-20,19,20,Medium_Load,21.5,0.0215,21.5,0.0,110.31,0.0,100.0,19.13,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,0.992354,9
2024-02-29 20:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,21,T,P1,20-21,20,21,Medium_Load,20.26,0.02026,20.26,0.0,110.42,0.0,100.0,18.04,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,0.93512056,9
2024-02-29 21:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,22,T,P1,21-22,21,22,Medium_Load,14.36,0.01436,14.36,0.0,77.9,0.0,100.0,18.235,13.982509,0.045186,0.171373,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.046155999999999996,0.6628001599999999,9
2024-02-29 22:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,23,N,P2,22-23,22,23,Medium_Load,13.78,0.013779999999999999,13.78,6.55,28.87,0.0,87.87,62.305,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,0.47928217999999995,9
2024-02-29 23:00:00,2024-02-29,29,2,Febrero,Thursday,Weekday,24,N,P2,23-24,23,24,Medium_Load,14.77,0.01477,14.77,11.52,0.11,0.0,79.10249999999999,99.9925,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,0.51371537,9
2024-03-01 00:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,1,N,P6,0-1,0,1,Light_Load,14.12,0.014119999999999999,14.12,11.52,0.0,0.0,77.68,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.047160799999999996,9
2024-03-01 01:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,2,N,P6,1-2,1,2,Light_Load,13.75,0.01375,13.75,11.67,0.0,0.0,76.4625,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.045925,9
2024-03-01 02:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,3,N,P6,2-3,2,3,Light_Load,15.010000000000002,0.01501,15.010000000000002,13.53,0.0,0.0,74.47999999999999,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.05013340000000001,9
2024-03-01 03:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,4,N,P6,3-4,3,4,Light_Load,13.18,0.013179999999999999,13.18,11.09,0.0,0.0,76.515,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0440212,9
2024-03-01 04:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,5,N,P6,4-5,4,5,Light_Load,14.18,0.01418,14.18,13.11,0.0,0.0,73.59,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0473612,9
2024-03-01 05:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,6,N,P6,5-6,5,6,Light_Load,13.07,0.01307,13.07,10.22,0.04,0.0,78.78,99.9975,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0436538,9
2024-03-01 06:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,7,M,P6,6-7,6,7,Light_Load,13.79,0.013789999999999998,13.79,11.84,0.04,0.0,76.055,99.9975,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0460586,9
2024-03-01 07:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,8,M,P6,7-8,7,8,Light_Load,14.14,0.01414,14.14,12.57,0.0,0.0,75.055,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0472276,9
2024-03-01 08:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,9,M,P3,8-9,8,9,Light_Load,208.95,0.20895,208.95,125.25,0.0,0.1,84.045,100.0,4.002045,0.016193,0.028721,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.017162999999999998,3.5862088499999993,9
2024-03-01 09:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,10,M,P2,9-10,9,10,Light_Load,264.42,0.26442,264.42,52.2,8.46,0.13,98.2275,99.69,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,9.19679202,9
2024-03-01 10:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,11,M,P2,10-11,10,11,Medium_Load,276.58,0.27658,276.58,52.82,8.27,0.13,98.33,99.855,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,9.61972898,9
2024-03-01 11:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,12,M,P2,11-12,11,12,Maximum_Load,163.79,0.16379,163.79,72.59,0.32,0.08,90.9825,100.0,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,5.69677999,9
2024-03-01 12:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,13,M,P2,12-13,12,13,Maximum_Load,64.18,0.06418,64.18,28.66,69.01,0.03,95.6175,49.29,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,2.23224458,9
2024-03-01 13:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,14,M,P2,13-14,13,14,Medium_Load,159.94,0.15994,159.94,18.54,43.23,0.07,99.595,74.33,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,5.56287314,9
2024-03-01 14:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,15,T,P3,14-15,14,15,Maximum_Load,333.9,0.3339,333.9,54.03,3.35,0.16,98.715,99.9925,4.002045,0.016193,0.028721,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.017162999999999998,5.730725699999999,9
2024-03-01 15:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,16,T,P3,15-16,15,16,Maximum_Load,168.56,0.16856000000000002,168.56,13.28,32.65,0.07,99.7075,94.335,4.002045,0.016193,0.028721,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.017162999999999998,2.8929952799999996,9
2024-03-01 16:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,17,T,P3,16-17,16,17,Maximum_Load,107.49,0.10748999999999999,107.49,0.0,50.68,0.04,100.0,90.4425,4.002045,0.016193,0.028721,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.017162999999999998,1.8448508699999997,9
2024-03-01 17:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,18,T,P3,17-18,17,18,Maximum_Load,107.07,0.10707,107.07,0.0,47.63,0.04,100.0,91.365,4.002045,0.016193,0.028721,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.017162999999999998,1.8376424099999997,9
2024-03-01 18:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,19,T,P2,18-19,18,19,Medium_Load,110.2,0.1102,110.2,14.47,18.0,0.04,98.73,97.4,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,3.8328662000000002,9
2024-03-01 19:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,20,T,P2,19-20,19,20,Medium_Load,174.1,0.1741,174.1,11.45,12.34,0.08,99.7775,99.33,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,6.0553721,9
2024-03-01 20:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,21,T,P2,20-21,20,21,Medium_Load,243.36,0.24336000000000002,243.36,26.85,4.6,0.12,99.4225,99.955,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,8.464304160000001,9
2024-03-01 21:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,22,T,P2,21-22,21,22,Medium_Load,150.19,0.15019,150.19,17.86,9.51,0.08,99.235,99.7125,11.899074,0.033811,0.110506,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.034781,5.2237583899999995,9
2024-03-01 22:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,23,N,P3,22-23,22,23,Medium_Load,32.62,0.032619999999999996,32.62,13.04,29.12,0.01,80.195,77.33250000000001,4.002045,0.016193,0.028721,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.017162999999999998,0.5598570599999999,9
2024-03-01 23:00:00,2024-03-01,1,3,Marzo,Friday,Weekday,24,N,P3,23-24,23,24,Medium_Load,20.51,0.02051,20.51,18.33,0.0,0.0,74.72999999999999,100.0,4.002045,0.016193,0.028721,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.017162999999999998,0.35201313,9
2024-03-02 00:00:00,2024-03-02,2,3,Marzo,Saturday,Weekend,1,N,P6,0-1,0,1,Light_Load,13.14,0.01314,13.14,12.39,0.0,0.0,72.655,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.043887600000000006,9
2024-03-02 01:00:00,2024-03-02,2,3,Marzo,Saturday,Weekend,2,N,P6,1-2,1,2,Light_Load,13.49,0.01349,13.49,12.27,0.0,0.0,73.98,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.0450566,9
2024-03-02 02:00:00,2024-03-02,2,3,Marzo,Saturday,Weekend,3,N,P6,2-3,2,3,Light_Load,15.07,0.01507,15.07,16.13,0.0,0.0,68.585,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.050333800000000005,9
2024-03-02 03:00:00,2024-03-02,2,3,Marzo,Saturday,Weekend,4,N,P6,3-4,3,4,Light_Load,13.93,0.01393,13.93,13.61,0.0,0.0,71.5375,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.046526200000000004,9
2024-03-02 04:00:00,2024-03-02,2,3,Marzo,Saturday,Weekend,5,N,P6,4-5,4,5,Light_Load,14.0,0.014,14.0,13.47,0.0,0.0,72.2,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.04676,9
2024-03-02 05:00:00,2024-03-02,2,3,Marzo,Saturday,Weekend,6,N,P6,5-6,5,6,Light_Load,15.05,0.015050000000000001,15.05,15.8,0.0,0.0,69.14,100.0,2.001136,0.00237,0.006142,0.041554,0.062332,2.5,21,0.04471,0.00626,0.00097,1.5,0.00334,0.050267000000000006,9
